locus_tag	ftype	length_bp	gene	EC_number	COG	product
FMKKACNK_03027	CDS	876	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
FMKKACNK_03028	CDS	2247	ptsP	2.7.3.9	COG3605	Phosphoenolpyruvate-dependent phosphotransferase system
FMKKACNK_03029	CDS	531	rppH	3.6.1.-	COG0494	RNA pyrophosphohydrolase
FMKKACNK_03030	CDS	696	mutH		COG3066	DNA mismatch repair protein MutH
FMKKACNK_03031	CDS	714				hypothetical protein
FMKKACNK_03032	CDS	219	ygdR_2			putative lipoprotein YgdR
FMKKACNK_03033	CDS	1041	tas		COG0667	Protein tas
FMKKACNK_03034	CDS	1203	lplT			Lysophospholipid transporter LplT
FMKKACNK_03035	CDS	2160	aas		COG0204	Bifunctional protein Aas
FMKKACNK_03036	CDS	1029	galR		COG1609	HTH-type transcriptional regulator GalR
FMKKACNK_03037	CDS	1020	ascG		COG1609	HTH-type transcriptional regulator AscG
FMKKACNK_03038	CDS	1263	lysA_2	4.1.1.20		Diaminopimelate decarboxylase
FMKKACNK_03039	CDS	936	occR			Octopine catabolism/uptake operon regulatory protein OccR
FMKKACNK_03040	CDS	747	ygeA	5.1.1.13		L-aspartate/glutamate-specific racemase
FMKKACNK_03041	CDS	1419	araE			Arabinose-proton symporter
FMKKACNK_03042	CDS	762	kduD	1.1.1.127		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
FMKKACNK_03043	CDS	837	kduI	5.3.1.17	COG3717	4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase
FMKKACNK_03044	CDS	1179	thlA	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
FMKKACNK_03045	CDS	864	allS_2			HTH-type transcriptional activator AllS
FMKKACNK_03046	CDS	456				hypothetical protein
FMKKACNK_03047	CDS	1230	yqeG		COG0814	Inner membrane transport protein YqeG
FMKKACNK_03048	CDS	273	rcnR		COG1937	Transcriptional repressor RcnR
FMKKACNK_03049	CDS	825	rcnA		COG2215	Nickel/cobalt efflux system RcnA
FMKKACNK_03050	CDS	759				hypothetical protein
FMKKACNK_03051	CDS	513				hypothetical protein
FMKKACNK_03052	CDS	1077				hypothetical protein
FMKKACNK_03053	CDS	744	papD		COG3121	Chaperone protein PapD
FMKKACNK_03054	CDS	2490	papC_1		COG3188	Outer membrane usher protein PapC
FMKKACNK_03055	CDS	585	ybgD			putative fimbrial-like protein YbgD
FMKKACNK_03056	CDS	633				hypothetical protein
FMKKACNK_03057	CDS	537	ail_2		COG3637	Attachment invasion locus protein
FMKKACNK_03058	CDS	399	vapC	3.1.-.-	COG1487	tRNA(fMet)-specific endonuclease VapC
FMKKACNK_03059	CDS	228	vapB		COG4456	Antitoxin VapB
FMKKACNK_03060	CDS	261				hypothetical protein
FMKKACNK_03061	CDS	801				hypothetical protein
FMKKACNK_03062	tRNA	74				tRNA-Gly(ccc)
FMKKACNK_03063	CDS	759	nlpD_2			Murein hydrolase activator NlpD
FMKKACNK_03064	CDS	546	idi	5.3.3.2	COG1443	Isopentenyl-diphosphate Delta-isomerase
FMKKACNK_03065	CDS	1518	lysS	6.1.1.6	COG1190	Lysine--tRNA ligase
FMKKACNK_03066	CDS	882	prfB_2		COG1186	Peptide chain release factor RF2
FMKKACNK_03067	CDS	1602	recJ	3.1.-.-	COG0608	Single-stranded-DNA-specific exonuclease RecJ
FMKKACNK_03068	CDS	714	dsbC		COG1651	Thiol:disulfide interchange protein DsbC
FMKKACNK_03069	CDS	897	xerD_2		COG4974	Tyrosine recombinase XerD
FMKKACNK_03070	CDS	522	fldB		COG0716	Flavodoxin 2
FMKKACNK_03071	CDS	414	ygfX			Inner membrane protein YgfX
FMKKACNK_03072	CDS	267	sdhE		COG2938	FAD assembly factor SdhE
FMKKACNK_03073	CDS	981	ygfZ		COG0354	tRNA-modifying protein YgfZ
FMKKACNK_03074	CDS	192				hypothetical protein
FMKKACNK_03075	CDS	660				hypothetical protein
FMKKACNK_03076	CDS	381				hypothetical protein
FMKKACNK_03077	CDS	1434	bglA	3.2.1.86	COG2723	6-phospho-beta-glucosidase BglA
FMKKACNK_03078	CDS	894				hypothetical protein
FMKKACNK_03079	CDS	2874	gcvP	1.4.4.2	COG0403	Glycine dehydrogenase (decarboxylating)
FMKKACNK_03080	CDS	390	gcvH		COG0509	Glycine cleavage system H protein
FMKKACNK_03081	CDS	1095	gcvT	2.1.2.10	COG0404	Aminomethyltransferase
FMKKACNK_03082	CDS	1203	ubiI	1.14.13.240	COG0654	2-octaprenylphenol hydroxylase
FMKKACNK_03083	CDS	1179	ubiH	1.14.13.-	COG0654	2-octaprenyl-6-methoxyphenol hydroxylase
FMKKACNK_03084	CDS	1317	pepP	3.4.11.9	COG0006	Xaa-Pro aminopeptidase
FMKKACNK_03085	CDS	579				hypothetical protein
FMKKACNK_03086	CDS	330	zapA		COG3027	Cell division protein ZapA
FMKKACNK_03087	CDS	477	ygfA	6.3.3.2	COG0212	5-formyltetrahydrofolate cyclo-ligase
FMKKACNK_03088	CDS	1233	serA	1.1.1.95	COG0111	D-3-phosphoglycerate dehydrogenase
FMKKACNK_03089	CDS	660	rpiA	5.3.1.6	COG0120	Ribose-5-phosphate isomerase A
FMKKACNK_03090	CDS	894	argP		COG0583	HTH-type transcriptional regulator ArgP
FMKKACNK_03091	CDS	747			COG2968	26 kDa periplasmic immunogenic protein
FMKKACNK_03092	CDS	636	argO		COG1279	Arginine exporter protein ArgO
FMKKACNK_03093	CDS	861	mscS_2		COG0668	Small-conductance mechanosensitive channel
FMKKACNK_03094	CDS	1080	fbaA	4.1.2.13	COG0191	Fructose-bisphosphate aldolase class 2
FMKKACNK_03095	CDS	1164	pgk	2.7.2.3	COG0126	Phosphoglycerate kinase
FMKKACNK_03096	CDS	1047	epd	1.2.1.72	COG0057	D-erythrose-4-phosphate dehydrogenase
FMKKACNK_03097	CDS	426				hypothetical protein
FMKKACNK_03098	CDS	579				hypothetical protein
FMKKACNK_03099	CDS	708				hypothetical protein
FMKKACNK_03100	CDS	678	ecfA1	7.-.-.-	COG1122	Energy-coupling factor transporter ATP-binding protein EcfA1
FMKKACNK_03101	CDS	657	larO	3.6.3.-	COG1122	Nickel import ATP-binding protein LarO
FMKKACNK_03102	CDS	1992	tktA	2.2.1.1	COG0021	Transketolase 1
FMKKACNK_03103	CDS	759	loiP	3.4.24.-	COG0501	Metalloprotease LoiP
FMKKACNK_03104	CDS	921	speB	3.5.3.11	COG0010	Agmatinase
FMKKACNK_03105	CDS	891	menH_2	4.2.99.20		2-succinyl-6-hydroxy-2,4-cyclohexadiene-1-carboxylate synthase
FMKKACNK_03106	CDS	474	tabA_2		COG2731	Toxin-antitoxin biofilm protein TabA
FMKKACNK_03107	CDS	1008	yjmC	1.1.1.-	COG2055	putative oxidoreductase YjmC
FMKKACNK_03108	CDS	1017	lgoD	1.1.1.414	COG1063	L-galactonate-5-dehydrogenase
FMKKACNK_03109	CDS	1473	mtlK	1.1.1.67	COG0246	Mannitol 2-dehydrogenase
FMKKACNK_03110	CDS	750	pdhR_1		COG2186	Pyruvate dehydrogenase complex repressor
FMKKACNK_03111	CDS	732				hypothetical protein
FMKKACNK_03112	CDS	1977	speA	4.1.1.19	COG1166	Biosynthetic arginine decarboxylase
FMKKACNK_03113	CDS	300				hypothetical protein
FMKKACNK_03114	CDS	1155	metK	2.5.1.6	COG0192	S-adenosylmethionine synthase
FMKKACNK_03115	CDS	1395	galP			Galactose-proton symporter
FMKKACNK_03116	CDS	456	sprT			Protein SprT
FMKKACNK_03117	CDS	708	endA	3.1.21.1	COG2356	Endonuclease-1
FMKKACNK_03118	CDS	732	rsmE	2.1.1.193	COG1385	Ribosomal RNA small subunit methyltransferase E
FMKKACNK_03119	CDS	948	gshB	6.3.2.3	COG0189	Glutathione synthetase
FMKKACNK_03120	CDS	564				hypothetical protein
FMKKACNK_03121	CDS	417	yqgF	3.1.-.-	COG0816	Putative pre-16S rRNA nuclease
FMKKACNK_03122	CDS	687				hypothetical protein
FMKKACNK_03123	CDS	981	yggR		COG2805	putative protein YggR
FMKKACNK_03124	CDS	705	yggS		COG0325	Pyridoxal phosphate homeostasis protein
FMKKACNK_03125	CDS	567				hypothetical protein
FMKKACNK_03126	CDS	291				hypothetical protein
FMKKACNK_03127	CDS	594	rdgB	3.6.1.66	COG0127	dITP/XTP pyrophosphatase
FMKKACNK_03128	CDS	1137	hemW_2		COG0635	Heme chaperone HemW
FMKKACNK_03129	CDS	1008				hypothetical protein
FMKKACNK_03130	CDS	1047	ansB_2	3.5.1.1	COG0252	L-asparaginase 2
FMKKACNK_03131	CDS	720				hypothetical protein
FMKKACNK_03132	CDS	327			COG3171	putative protein
FMKKACNK_03133	CDS	720	trmB	2.1.1.33	COG0220	tRNA (guanine-N(7)-)-methyltransferase
FMKKACNK_03134	CDS	1053	mutY	3.2.2.31	COG1194	Adenine DNA glycosylase
FMKKACNK_03135	CDS	276	yggX		COG2924	putative Fe(2+)-trafficking protein
FMKKACNK_03136	CDS	1086	mltC	4.2.2.-	COG0741	Membrane-bound lytic murein transglycosylase C
FMKKACNK_03137	CDS	1257	nupG			Nucleoside permease NupG
FMKKACNK_03138	CDS	2136	speC	4.1.1.17	COG1982	Constitutive ornithine decarboxylase
FMKKACNK_03139	CDS	708				hypothetical protein
FMKKACNK_03140	tRNA	76				tRNA-Phe(gaa)
FMKKACNK_03141	CDS	381			COG0346	Virulence protein
FMKKACNK_03142	CDS	1326		2.8.3.-	COG0427	Butyryl-CoA:acetate CoA-transferase
FMKKACNK_03143	CDS	528	mch	4.2.1.148	COG2030	Mesaconyl-CoA hydratase
FMKKACNK_03144	CDS	843	mcl1	4.1.3.24	COG2301	L-malyl-CoA/beta-methylmalyl-CoA lyase
FMKKACNK_03145	CDS	879	hcaR_2			Hca operon transcriptional activator HcaR
FMKKACNK_03146	CDS	555	atsA_1	3.1.6.1	COG3119	Arylsulfatase
FMKKACNK_03147	CDS	1047	atsA_2	3.1.6.1	COG3119	Arylsulfatase
FMKKACNK_03148	CDS	1185	atsB	1.1.99.-	COG0641	Anaerobic sulfatase-maturating enzyme
FMKKACNK_03149	CDS	684	malT_2			HTH-type transcriptional regulator MalT
FMKKACNK_03150	CDS	558				hypothetical protein
FMKKACNK_03151	CDS	1500	steT		COG0531	Serine/threonine exchanger SteT
FMKKACNK_03152	CDS	375				hypothetical protein
FMKKACNK_03153	CDS	1302	puuB	1.4.3.-		Gamma-glutamylputrescine oxidoreductase
FMKKACNK_03154	CDS	1485	feaB	1.2.1.39	COG1012	Phenylacetaldehyde dehydrogenase
FMKKACNK_03155	CDS	381	iraD			Anti-adapter protein IraD
FMKKACNK_03156	CDS	486	hcp1_3		COG3157	Protein hcp1
FMKKACNK_03157	CDS	924	pgdA	3.5.1.-		Peptidoglycan deacetylase
FMKKACNK_03158	CDS	879				hypothetical protein
FMKKACNK_03159	CDS	1305	exuT_1			Hexuronate transporter
FMKKACNK_03160	CDS	1185	uxuA	4.2.1.8	COG1312	Mannonate dehydratase
FMKKACNK_03161	CDS	1473	por_1	1.1.1.-	COG0246	Polyol:NADP oxidoreductase
FMKKACNK_03162	CDS	1413	uxaC	5.3.1.12	COG1904	Uronate isomerase
FMKKACNK_03163	CDS	1059				hypothetical protein
FMKKACNK_03164	CDS	1857	gss		COG0754	Bifunctional glutathionylspermidine synthetase/amidase
FMKKACNK_03165	CDS	867	yghU	1.8.4.-	COG0625	Disulfide-bond oxidoreductase YghU
FMKKACNK_03166	CDS	711				hypothetical protein
FMKKACNK_03167	CDS	1053			COG0614	putative protein
FMKKACNK_03168	CDS	249	hybG		COG0298	Hydrogenase maturation factor HybG
FMKKACNK_03169	CDS	342	hybF_1		COG0375	Hydrogenase maturation factor HybF
FMKKACNK_03170	CDS	489	hybE			Hydrogenase-2 operon protein HybE
FMKKACNK_03171	CDS	495	hybD	3.4.23.-	COG0680	Hydrogenase 2 maturation protease
FMKKACNK_03172	CDS	1704	hybC	1.12.99.6	COG0374	Hydrogenase-2 large chain
FMKKACNK_03173	CDS	1179	hybB		COG5557	putative Ni/Fe-hydrogenase 2 b-type cytochrome subunit
FMKKACNK_03174	CDS	987	fdnH_1		COG0437	Formate dehydrogenase, nitrate-inducible, iron-sulfur subunit
FMKKACNK_03175	CDS	1119	hybO	1.12.99.6	COG1740	Hydrogenase-2 small chain
FMKKACNK_03176	CDS	288				hypothetical protein
FMKKACNK_03177	CDS	1644				hypothetical protein
FMKKACNK_03178	CDS	495				hypothetical protein
FMKKACNK_03179	CDS	504				hypothetical protein
FMKKACNK_03180	CDS	411				hypothetical protein
FMKKACNK_03181	CDS	405				hypothetical protein
FMKKACNK_03182	CDS	885	yghA	1.-.-.-		putative oxidoreductase YghA
FMKKACNK_03183	CDS	426	exbD		COG0848	Biopolymer transport protein ExbD
FMKKACNK_03184	CDS	735	exbB		COG0811	Biopolymer transport protein ExbB
FMKKACNK_03185	CDS	138				hypothetical protein
FMKKACNK_03186	CDS	1188	metC	4.4.1.13	COG0626	Cystathionine beta-lyase MetC
FMKKACNK_03187	CDS	660	yghB		COG0586	Inner membrane protein YghB
FMKKACNK_03188	CDS	918	rhaS_2			HTH-type transcriptional activator RhaS
FMKKACNK_03189	CDS	1164	yqhD	1.1.1.-	COG1979	Alcohol dehydrogenase YqhD
FMKKACNK_03190	CDS	828	dkgA	1.1.1.274	COG0656	2,5-diketo-D-gluconic acid reductase A
FMKKACNK_03191	CDS	1455	yflS		COG0471	Putative malate transporter YflS
FMKKACNK_03192	CDS	456				hypothetical protein
FMKKACNK_03193	CDS	195				hypothetical protein
FMKKACNK_03194	CDS	2172				hypothetical protein
FMKKACNK_03195	CDS	984			COG1638	Solute-binding protein
FMKKACNK_03196	CDS	483				hypothetical protein
FMKKACNK_03197	CDS	1308	dctM_2		COG1593	C4-dicarboxylate TRAP transporter large permease protein DctM
FMKKACNK_03198	CDS	1413	ftsP		COG2132	Cell division protein FtsP
FMKKACNK_03199	CDS	738	plsC	2.3.1.51	COG0204	1-acyl-sn-glycerol-3-phosphate acyltransferase
FMKKACNK_03200	CDS	2259	parC	5.6.2.2	COG0188	DNA topoisomerase 4 subunit A
FMKKACNK_03201	CDS	867	rhaS_3			HTH-type transcriptional activator RhaS
FMKKACNK_03202	CDS	393	ygiW_1		COG3111	Protein YgiW
FMKKACNK_03203	CDS	660	qseB			Transcriptional regulatory protein QseB
FMKKACNK_03204	CDS	1350	qseC_1	2.7.13.3		Sensor protein QseC
FMKKACNK_03205	CDS	582	mdaB	1.6.5.10	COG2249	NADPH:quinone oxidoreductase MdaB
FMKKACNK_03206	CDS	315	ygiN	1.-.-.-	COG1359	putative quinol monooxygenase YgiN
FMKKACNK_03207	CDS	1893	parE	5.6.2.2	COG0187	DNA topoisomerase 4 subunit B
FMKKACNK_03208	CDS	582				hypothetical protein
FMKKACNK_03209	CDS	828	cpdA	3.1.4.53	COG1409	3',5'-cyclic adenosine monophosphate phosphodiesterase CpdA
FMKKACNK_03210	CDS	423				hypothetical protein
FMKKACNK_03211	CDS	633	nudF	3.6.1.13		ADP-ribose pyrophosphatase
FMKKACNK_03212	CDS	1470	tolC_2			Outer membrane protein TolC
FMKKACNK_03213	CDS	672				hypothetical protein
FMKKACNK_03214	CDS	1164	ygiC	6.3.1.-	COG0754	Putative acid--amine ligase YgiC
FMKKACNK_03215	CDS	789	ygiD	1.13.11.29	COG3384	4,5-DOPA dioxygenase extradiol
FMKKACNK_03216	CDS	774	zupT		COG0428	Zinc transporter ZupT
FMKKACNK_03217	CDS	177	yqiD			Protein YqiD
FMKKACNK_03218	CDS	1797	assT_5	2.8.2.22		Arylsulfate sulfotransferase AssT
FMKKACNK_03219	CDS	672	dsbL		COG0526	Thiol:disulfide interchange protein DsbL
FMKKACNK_03220	CDS	678	dsbI		COG1495	Protein-disulfide oxidoreductase DsbI
FMKKACNK_03221	CDS	654	ribB	4.1.99.12	COG0108	3,4-dihydroxy-2-butanone 4-phosphate synthase
FMKKACNK_03222	CDS	300	ubiK		COG2960	Ubiquinone biosynthesis accessory factor UbiK
FMKKACNK_03223	CDS	204	glgS			Surface composition regulator
FMKKACNK_03224	CDS	621	yqiJ			Inner membrane protein YqiJ
FMKKACNK_03225	CDS	1680	yqiK		COG2268	Inner membrane protein YqiK
FMKKACNK_03226	CDS	1434	hldE		COG2870	Bifunctional protein HldE
FMKKACNK_03227	CDS	2844	glnE		COG1391	Bifunctional glutamine synthetase adenylyltransferase/adenylyl-removing enzyme
FMKKACNK_03228	CDS	1302	ygiF	3.6.1.25	COG3025	Inorganic triphosphatase
FMKKACNK_03229	CDS	615				hypothetical protein
FMKKACNK_03230	CDS	1242	cca		COG0617	Multifunctional CCA protein
FMKKACNK_03231	CDS	822	uppP	3.6.1.27	COG1968	Undecaprenyl-diphosphatase
FMKKACNK_03232	CDS	360	folB	4.1.2.25	COG1539	Dihydroneopterin aldolase
FMKKACNK_03233	CDS	612	plsY	2.3.1.15	COG0344	putative glycerol-3-phosphate acyltransferase
FMKKACNK_03234	CDS	1014	tsaD	2.3.1.234	COG0533	tRNA N6-adenosine threonylcarbamoyltransferase
FMKKACNK_03235	CDS	216	rpsU		COG0828	30S ribosomal protein S21
FMKKACNK_03236	CDS	1746	dnaG	2.7.7.-	COG0358	DNA primase
FMKKACNK_03237	CDS	1983	rpoD		COG0568	RNA polymerase sigma factor RpoD
FMKKACNK_03238	CDS	507	mug	3.2.2.28	COG3663	G/U mismatch-specific DNA glycosylase
FMKKACNK_03239	tRNA	76				tRNA-Met(cat)
FMKKACNK_03240	CDS	768	yqjH	1.16.1.9	COG2375	NADPH-dependent ferric-chelate reductase
FMKKACNK_03241	CDS	645	yqjI		COG1695	Transcriptional regulator YqjI
FMKKACNK_03242	CDS	1566	trg_1		COG0840	Methyl-accepting chemotaxis protein III
FMKKACNK_03243	CDS	1521	aer		COG0840	Aerotaxis receptor
FMKKACNK_03244	CDS	1380	patA	2.6.1.82	COG4992	Putrescine aminotransferase
FMKKACNK_03245	CDS	2019	fadH	1.3.1.34	COG0446	2,4-dienoyl-CoA reductase
FMKKACNK_03246	CDS	1137	rlmG	2.1.1.174	COG2813	Ribosomal RNA large subunit methyltransferase G
FMKKACNK_03247	CDS	498	ygjP	3.6.1.-	COG1451	UTP pyrophosphatase
FMKKACNK_03248	CDS	693				hypothetical protein
FMKKACNK_03249	CDS	999	iolU	1.1.1.371	COG0673	scyllo-inositol 2-dehydrogenase (NADP(+)) IolU
FMKKACNK_03250	CDS	969	alx		COG0861	Putative membrane-bound redox modulator Alx
FMKKACNK_03251	CDS	1245	sstT		COG3633	Serine/threonine transporter SstT
FMKKACNK_03252	CDS	663	yqjA		COG0586	Inner membrane protein YqjA
FMKKACNK_03253	CDS	384	mzrA			Modulator protein MzrA
FMKKACNK_03254	CDS	369	yqjC			Protein YqjC
FMKKACNK_03255	CDS	306	yqjD		COG4575	putative protein YqjD
FMKKACNK_03256	CDS	399	yqjE		COG5393	Inner membrane protein YqjE
FMKKACNK_03257	CDS	300				hypothetical protein
FMKKACNK_03258	CDS	486	yqjF		COG2259	Inner membrane protein YqjF
FMKKACNK_03259	CDS	987	yqjG	1.8.5.7	COG0435	Glutathionyl-hydroquinone reductase YqjG
FMKKACNK_03260	CDS	366	yhaH		COG3152	Inner membrane protein YhaH
FMKKACNK_03261	CDS	897	yhaJ_1			HTH-type transcriptional regulator YhaJ
FMKKACNK_03262	CDS	702	yhaK		COG1741	Pirin-like protein YhaK
FMKKACNK_03263	CDS	165				hypothetical protein
FMKKACNK_03264	CDS	1308				hypothetical protein
FMKKACNK_03265	CDS	1332	dlsT		COG0814	putative serine transporter
FMKKACNK_03266	CDS	1365	tdcG	4.3.1.17	COG1760	L-serine dehydratase TdcG
FMKKACNK_03267	CDS	2295	tdcE	2.3.1.-	COG1882	PFL-like enzyme TdcE
FMKKACNK_03268	CDS	1209	tdcD	2.7.2.15	COG0282	Propionate kinase
FMKKACNK_03269	CDS	1332	tdcC		COG0814	Threonine/serine transporter TdcC
FMKKACNK_03270	CDS	990	tdcB	4.3.1.19	COG1171	L-threonine dehydratase catabolic TdcB
FMKKACNK_03271	CDS	939	tsaR			HTH-type transcriptional regulator TsaR
FMKKACNK_03272	CDS	603				hypothetical protein
FMKKACNK_03273	CDS	1146	garK_2	2.7.1.165	COG1929	Glycerate 2-kinase
FMKKACNK_03274	CDS	891	garR	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
FMKKACNK_03275	CDS	771	garL	4.1.2.20	COG3836	5-keto-4-deoxy-D-glucarate aldolase
FMKKACNK_03276	CDS	1572	garD	4.2.1.42	COG2721	Galactarate dehydratase (L-threo-forming)
FMKKACNK_03277	CDS	948		2.7.1.101	COG0524	Tagatose kinase
FMKKACNK_03278	CDS	834				hypothetical protein
FMKKACNK_03279	CDS	855	gatY	4.1.2.40		D-tagatose-1,6-bisphosphate aldolase subunit GatY
FMKKACNK_03280	CDS	915	lacC_1	2.7.1.144	COG1105	Tagatose-6-phosphate kinase
FMKKACNK_03281	CDS	1428	fruA_2		COG1299	PTS system fructose-specific EIIABC component
FMKKACNK_03282	CDS	807				hypothetical protein
FMKKACNK_03283	CDS	1272	gatZ		COG4573	D-tagatose-1,6-bisphosphate aldolase subunit GatZ
FMKKACNK_03284	CDS	465	gatA		COG1762	PTS system galactitol-specific EIIA component
FMKKACNK_03285	CDS	285	gatB_2	2.7.1.200	COG3414	PTS system galactitol-specific EIIB component
FMKKACNK_03286	CDS	1374	gatC_2		COG3775	PTS system galactitol-specific EIIC component
FMKKACNK_03287	CDS	1044	gatD	1.1.1.251	COG1063	Galactitol 1-phosphate 5-dehydrogenase
FMKKACNK_03288	CDS	774	srlR_2		COG1349	Glucitol operon repressor
FMKKACNK_03289	CDS	864	rsmI	2.1.1.198	COG0313	Ribosomal RNA small subunit methyltransferase I
FMKKACNK_03290	CDS	2043	lpoA		COG3107	Penicillin-binding protein activator LpoA
FMKKACNK_03291	CDS	396				hypothetical protein
FMKKACNK_03292	CDS	591	diaA		COG0279	DnaA initiator-associating protein DiaA
FMKKACNK_03293	CDS	576	osmY_2		COG2823	Osmotically-inducible protein Y
FMKKACNK_03294	CDS	636				hypothetical protein
FMKKACNK_03295	CDS	519	yhbO	3.1.2.-	COG0693	Protein/nucleic acid deglycase 2
FMKKACNK_03296	CDS	444				hypothetical protein
FMKKACNK_03297	CDS	318				hypothetical protein
FMKKACNK_03298	CDS	504				hypothetical protein
FMKKACNK_03299	CDS	525	ubiJ_2			Ubiquinone biosynthesis accessory factor UbiJ
FMKKACNK_03300	CDS	996	yhbU	3.4.-.-	COG0826	putative protease YhbU
FMKKACNK_03301	CDS	879				hypothetical protein
FMKKACNK_03302	CDS	1008				hypothetical protein
FMKKACNK_03303	CDS	720				hypothetical protein
FMKKACNK_03304	CDS	531				hypothetical protein
FMKKACNK_03305	CDS	1245	mtr		COG0814	Tryptophan-specific transport protein
FMKKACNK_03306	CDS	1890	deaD	3.6.4.13	COG0513	ATP-dependent RNA helicase DeaD
FMKKACNK_03307	CDS	885	nlpI		COG4785	Lipoprotein NlpI
FMKKACNK_03308	CDS	2166	pnp	2.7.7.8	COG1185	Polyribonucleotide nucleotidyltransferase
FMKKACNK_03309	CDS	270	rpsO		COG0184	30S ribosomal protein S15
FMKKACNK_03310	CDS	945	truB	5.4.99.25	COG0130	tRNA pseudouridine synthase B
FMKKACNK_03311	CDS	402	rbfA		COG0858	30S ribosome-binding factor
FMKKACNK_03312	CDS	2679	infB		COG0532	Translation initiation factor IF-2
FMKKACNK_03313	CDS	1503	nusA		COG0195	Transcription termination/antitermination protein NusA
FMKKACNK_03314	CDS	453	rimP		COG0779	Ribosome maturation factor RimP
FMKKACNK_03315	tRNA	77				tRNA-Met(cat)
FMKKACNK_03316	CDS	1344	argG	6.3.4.5	COG0137	Argininosuccinate synthase
FMKKACNK_03317	CDS	1065				hypothetical protein
FMKKACNK_03318	tRNA	87				tRNA-Leu(gag)
FMKKACNK_03319	CDS	333	secG		COG1314	Protein-export membrane protein SecG
FMKKACNK_03320	CDS	1338	glmM_1	5.4.2.10	COG1109	Phosphoglucosamine mutase
FMKKACNK_03321	CDS	849	folP	2.5.1.15	COG0294	Dihydropteroate synthase
FMKKACNK_03322	tRNA	85				tRNA-Tyr(gta)
FMKKACNK_03323	tRNA	85				tRNA-Tyr(gta)
FMKKACNK_03324	CDS	843	purU	3.5.1.10	COG0788	Formyltetrahydrofolate deformylase
FMKKACNK_03325	CDS	459				hypothetical protein
FMKKACNK_03326	CDS	897			COG1752	putative NTE family protein
FMKKACNK_03327	CDS	1014	rssB		COG0784	Regulator of RpoS
FMKKACNK_03328	CDS	909	galU	2.7.7.9	COG1210	UTP--glucose-1-phosphate uridylyltransferase
FMKKACNK_03329	CDS	414	hns		COG2916	DNA-binding protein H-NS
FMKKACNK_03330	CDS	618	tdk	2.7.1.21		Thymidine kinase
FMKKACNK_03331	CDS	2679	adhE_2		COG1012	Aldehyde-alcohol dehydrogenase
FMKKACNK_03332	CDS	648				hypothetical protein
FMKKACNK_03333	CDS	1632	oppA		COG4166	Periplasmic oligopeptide-binding protein
FMKKACNK_03334	CDS	921	oppB		COG0601	Oligopeptide transport system permease protein OppB
FMKKACNK_03335	CDS	909	oppC		COG1173	Oligopeptide transport system permease protein OppC
FMKKACNK_03336	CDS	1008	oppD		COG0444	Oligopeptide transport ATP-binding protein OppD
FMKKACNK_03337	CDS	1005	btuD_2	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
FMKKACNK_03338	CDS	837				hypothetical protein
FMKKACNK_03339	CDS	330				hypothetical protein
FMKKACNK_03340	CDS	1461	clsA	2.7.8.-	COG1502	Cardiolipin synthase A
FMKKACNK_03341	CDS	174				hypothetical protein
FMKKACNK_03342	CDS	297	yciI		COG2350	Protein YciI
FMKKACNK_03343	CDS	729	tonB		COG0810	Protein TonB
FMKKACNK_03344	CDS	402		3.1.2.-	COG1607	putative acyl-CoA thioester hydrolase
FMKKACNK_03345	CDS	540	yciB		COG2917	putative intracellular septation protein A
FMKKACNK_03346	CDS	744				hypothetical protein
FMKKACNK_03347	CDS	405				hypothetical protein
FMKKACNK_03348	CDS	639	ompW		COG3047	Outer membrane protein W
FMKKACNK_03349	CDS	879		1.11.1.6		Manganese catalase
FMKKACNK_03350	CDS	507	yciE		COG3685	Protein YciE
FMKKACNK_03351	CDS	504	yciF		COG3685	Protein YciF
FMKKACNK_03352	CDS	183				hypothetical protein
FMKKACNK_03353	CDS	807	trpA	4.2.1.20	COG0159	Tryptophan synthase alpha chain
FMKKACNK_03354	CDS	1194	trpB	4.2.1.20	COG0133	Tryptophan synthase beta chain
FMKKACNK_03355	CDS	1359	trpC		COG0134	Tryptophan biosynthesis protein TrpCF
FMKKACNK_03356	CDS	1596	trpGD		COG0512	Bifunctional protein TrpGD
FMKKACNK_03357	CDS	1563	trpE	4.1.3.27	COG0147	Anthranilate synthase component 1
FMKKACNK_03358	CDS	870	yciV	3.1.13.-	COG0613	5'-3' exoribonuclease
FMKKACNK_03359	CDS	621	yciO		COG0009	putative protein YciO
